id,document,label
3916450,총4번싸우는데 2번은 다 제대로도 안싸우고 이야기도 존나ㅄ같은영화로멘스는걍개싸움,0
9287448,클레멘타인이후 이런감동 오랜만이다..꼭 봐야만 하는영화!,1
5536736,적당 ㅎㅎ,1
6515219,불륜커플들을 위한 데이트 무비,0
8684781,고민따위 없이 보기 좋은 즐거운 영화! 키아누 리브스의 눈빛은 늘 오래 기억에 남는다..,1
9386571,일본영화는 항상 유아용ㅋㅋㅋㅋ,0
7568200,666은 개나주세요. ㅋㅋㅋㅋㅋ,1
8822251,러닝타임내내 늘어지지 않는 긴장감. 거기에 애뜻한 사랑까지.이런 영화가 이렇게 평점이 낮다니.?,1
2609838,진정한 쪽박영화..,0
9830591,핵꿀잼..안 보신분들 꼭 보세요.,1
4460518,감동적입니다. 정말재밌어요,0
7843302,ㅅㅂ ㅋㅋㅋㅋㅋ,0
9720887,지금껏봤던영화중영상미최고내용도좋다,1
6947907,굿,1
9527540,내용에 몰입해야하는데 작화에 너무 몰입하게 만드는 느낌.. 영화를 보고나서 무슨내용인지 생각도 안남.. 끝나고 느끼는것도 작화만 끝내준다 라고 느낌.,0
10004817,기대안하고 봤는데 재밌네요,1
2224566,어디가 중간일까?..,0
9517787,단순한 스토리지만 순순함의매력이 끌리는 영화다,1
6042622,쉽게 예측가능한 허무한 반전...간지남 조니뎁의 ○○○○ 원맨쇼...,0
9643851,전작에서 써먹은 반전을 또써먹네;,0
5849252,"오스틴은 그렇다치고...다른 배우들은 왜 발연기를..ㅜ,.ㅠ",0
9804881,결말은 뭔가 있을꺼야하고 끝까지 본 내게 화가나는구나...,0
7906344,차라리 강소라를 범인으로 만들지 연관성 존나 없는 영화..이걸 돈내고 본사람개불쌍 차라리 1회성 드라마로 만들지..,0
9290,역대 한국영화 Top 10에 반드시 언급되어야 할 이광모의 아름다운 걸작,1
8587307,허술한 스토리 일거라고 짐작은 했지만 액션도 시원찮고해서 시간이 아깝군,0
2901903,엉성하고 이해안됨,0
9609521,이해하고 못하고의 문제가 아니다 그냥 재미없다 그냥 재미가 너무 없다,0
9324685,정말 최고의 영화에요!!,1
9154873,평점이 이해가안된다.솔직히 용의자보다 더 재밌는데,1
8598348,1편부터 마지막편까지 다봤는데 정말 저도 이런친구들 하나 없는게 억울하더군요 정말 재밌는 영화입니다 나도 이런친구하나 있었으면...그리고 미국에서 태어났었으면 하는 바램이..,1
10124730,honor belongs to grape soda badge,1
7707774,드라마 '사랑과 전쟁'의 서양버전에 불과하다. 이런 영화에서 카타르시스를 느끼는 사람들이 이해가질 않는다.,0
7788658,최고의 액션배우,1
10077568,"여성입장에서 볼땐 모르겠는대, 남자인 내가 보기엔 그냥 합리화, 정당화 시키려는 비겁하고 썩 유쾌하지 못한 영화.",0
8556644,최고다 그냥 너무재밌게본영화,1
4525334,옛날 생각나더군요. 어찌 늙지도 않는지.. 아는 곡도 많이 나와 좋았어요!,1
1105744,감동??ㅉㅉ 다른 영화 보세요..이게 감동적이면..,0
3649788,이정도 영화면 최소 8.5는 나와야지,1
4612317,"조금 답답했지만, 무이가 살짝 미소를 머금고 일하는 것엔 버금갈 자가 없지 않을까~",0
4127462,재미없음.,0
9506202,음악 너무 좋아. 섬에서 역겨운 장면들이 몇 있지만 영상미도 죽여주고 여주 맘에듬,1
9957336,"무척이나 감동적이네요. 뭐, 웃을 장면도 드물지 않고요.",1
7285566,보다가 꺼버린,0
6049813,게임 모름. 영화만 보면되지 괜찮게 봤는데 나는,1
4615345,다알바생임? 나 완전 잼없게 봤는데;ㅋㅋ,0
7562650,보면서도 보고나서도 시민 한 사람으로써 사회의 부조리에 대항할 수 없는 힘없음에 안타까웠던 영화입니다. 많은 분들이 보고 성미산 수호를 위한 주민들의 사투가 널리 알려졌음 하는 바람입니다.,1
9994830,존1나무섭다진짜 컨저링보다 무섭다,1
8014067,181818,0
4997411,역시 알란파커! 이런 게 진짜 영화다.,1
10196907,오래간만에 동심으로 돌아가는 느낌이었어요고전은 고전이네요언제봐도 좋은 디즈니,1
4008909,"엘리자베스 바토리 알고만 있다가 시사회로 보니까, 더욱 몰입이 잘되던데;",1
5951222,보고 또 봐도 레전드다,1
8022425,"그냥....시간떄우기 영화?시끌벅쩍한거 없이 쭉가다가, 마지막에 한번 나오는 액션-.-기대많은 영화는 정말 실망이 더 큰거같다.",0
9599269,보지마세요영화 조금이라도 볼 줄 아는분이면얼마나 망작인지 아실겁니다삼류 b급 공포영화 스토리보다 더 답답하구요재미도 내용도 엉망입니다ㅋ7점?ㅋㅋ웃기고 있네,0
7523334,음,0
9659324,조인성과 공효진의 매력을 느낀 드라마. 정말 잘보았어요!,1
8725497,연출 영상 연기모두 좋았던것같다 여운에 많이남고 계속생각나고 생각하게됬던것같다 뭔가이해가 되지않으면서도 매력있는영화이다 배우 이주승이 역할을 참잘해내주었다!,1
10203606,"파이널은 근짱 나오는 개그물이고 이건 그냥 얼토당토 않은 스토리. 생방송 도중 사람이 죽었는데도 여주,남주 둘이서만 고군분투. 그리고 마지막 장면은 도대체 뭐야? 그 발랄한 bgm은 뭐냐고;;",0
7736463,다소 촌스러운느낌도 있고 좀 어이없는부분도 있지만 진짜 뭔가 대박ㅋㅋㅋㅋㅋ진짜 ㅠㅠㅠ 아 ㅠㅠㅠ 아직도 너뮤 좋아여...,1
7230027,8.5는 나오는게 맞다,1
8061353,헐 ////이런 연기로..헐헐..총집합..오합//넘놀람,0
8377809,"진짜 가슴이 훈훈해 지는 영화.. 최민식의 연기력은 정말 최고 인듯.. 처음으로 댓글 쓰고 갑니다 ,,",1
9568178,참나! 어이없네! 내 평점은 평점이 아닌가보네? 누가 지웠어? 재수없는X에 생긴 것도 올챙이... 앞부분 조금만 봐봐도 졸 재미 없다는 건 다아는 사실인데 아주 알바들 많이 풀었어? 이걸 영화라고 보고 있으면 시간이 아깝다! 또 댓글 지워봐?,0
6073225,불멸의 연인을 본 사람 중에는 이 영화 좋다고 할 만한 사람은 거의 없을 것이다.,0
3080804,이런 영화를 59년에 만들었다니 정말 대단하다.,1
44480,정말 어이없네요.. 시사회에서 본게 다행이지..,0
5984661,""""""" 너에게 감동을 줄테니,너는 나에게 호주머니의 지갑을 열어다오""""라고 울부짖고있음""",0
1576756,지금까지 그의 작품 모두가 들어있는 영화다~,1
2099275,역시 그의 영화는 실망스럽진 않다,1
9640469,영화 자체로 느끼는대로 보세요이 영화를 스토리 각본 뭐 이런거 틀에 매이지 마시고 느끼는 감정대로 보시면 눈물 핑 도실 겁니다정말 정말 잘 봤네요 진심 추천 드립니다,1
2998557,평점 조차 주기 싫은..쓰레기 우익영화,0
9289241,아... 오랜만에 진짜 잘봤다!,1
6814878,교훈적이다,0
5590588,원작의 느낌을 살리지 못하고 시간에 쫓겨 잘 만들지 못한 최악의 영화!!!!!!!!!!!!!,0
606834,너무나 스펙타클한 영화!!,1
8878017,역시 미국영화.. 주인공 영웅화시키기 바쁘다-_-,0
8740286,갈등이 급 사라지면서 모두가 하나되는 훈훈한 마무리가 어이없으면서도 이게 애들용 영화구나 깨닫게 됨.,0
9753572,이런 아름다운 사랑을 할수 있다면 나는 지금 죽을수 있을텐데..,1
3595381,윤아 언니 너무넘 사랑해요!,1
9958891,뭐래냐.. 영상미빼곤 볼거없는 영화,0
7123619,좋다^^,1
9848236,요즘같은 날 보기 좋은 영화네요! 갱스부르가 정말 매력적으로 나옵니다~,1
5762727,영화가 너무..... 그래도 백진희가 이쁘니 1점 더줌,0
8532603,브랜든 리가 출연했다는 자체로,1
6420263,재미없고 전반적으로 야하지도 않다.,0
9712693,앞뒤를 알고 영화에 배경을 알게되면 과연 평점이 이리 나올수 있을까 의문이 드네요,0
6742252,기대이하였음,0
10151610,야 이 알바들아 아무리 돈이 좋아도 그렇치 양심을 팔아! 일주일 전에 평점 8점이 넘었었다. 말이 되냐! 쓰레기도 이런 쓰레기가 없다.눈깔 한장면 볼만 하더라,0
4791688,"역사적 배경, 소몰이의 박진감, 로맨스, 이방인끼리의 가족애, 원주민의 영혼과 삶",1
6380862,굿,1
10175224,교육적이지도 않고 메세지도 없고 재미도 없는 영화화가난다!,0
7815885,나왔을 당시 기대하고 봤지만 욕만 나왔던... 도데체 이영화 왜 만들었을까,0
1884856,볼만,0
10151379,합작영화치고 준수한 명작. 물론 혼란한 존재감 앞에 관객들이 방황하는 것 역시 재미의 한 부분일 듯함. 무엇보다 언어적으로 어색한점이 크게 없어서 몰입이 더 됨.,1
8816684,여자몽교가지고 뭘 호들갑~~~,0
1990022,재대로 망작 걸렸다,0
8740827,실베형님에 대한 의리로 10점준다!!!,1
6173347,지금12살 됬는데 2년전부터 챙겨봄ㅋ,1
6515716,완전재미,1
7938665,"못생긴 사람을 무시하면 벌을받아요,",1
8758426,나는괜찮던데 영화 찔리는사람들 무지 많은가봐^^ 교훈삼아 똑바로들 살자잉,1
10250434,ㅎ 이 것 보지 않은 것으로 생각하려한다,0
6757708,개나 줘도 보지않을 쓰레기영화,0
9345853,뭐지...충무로 작가가 시나리오 쓴 것 같은 이 느낌은,0
9704361,그냥 한번 보세요 ㅇ ㅇ ? ?,1
705712,제대로 KIN,0
7856966,ㄷ,0
9851150,아따 슨상님 계실적엔 이런일이 없었는디,0
9823129,정말 대박 이네요 왜이제서야 봤을까 ..극장에서 봤으면 감동 두배,1
7508627,락 스탁 앤 투 스모킹 배럴즈처럼 얽히고 설키는 내용을 만들려고 한 흔적이 보이는데.. 역량의 한계가 보여 아쉬웠음,0
8622796,걍 심형래꺼라서 쓰레기임ㅇㅇ,0
8568757,"미국은 세가지를 잃었다..유능한 야전 사령관을 잃었으며, 충실한 해병 둘을 잃었으며, 미국의 죄없는 젊은이 하나를 잃었다..대사중 미합중국대 해병둘의 재판이라고 하였지만 결국모두를 잃었다..우리나라 군대 부조리, 안보의식등 많은걸 생각하게 하는 영화다",1
9267872,"평점 낮게 쓴사람 이해가안되네 끝까지 영화보고 말해라,, 중간부분 보면 이해가되는영화간만에 스릴있게 영화봤다",1
6383858,중계하는 장면이 제일 재밌었어 ㅋㅋ,1
7833586,"20분도 못보고 집중력상실, 꺼버림. 남자배우가 너무 찌질하게생겨서 몰입이안된다. 퉁퉁한 베리무어도 매력적이지않고.. 진짜 로코에 빠져사는 여자들이나 좋아할듯. 내용도 대충감오고 그렇게 달달한것도모르겠고, 영화 분위기가 세련되지못함.",0
9792992,제목을 바꿔야 할 듯... ㅇㅇ동서 장난하는것도 아니고~,0
9468794,난 글래디에이터보다 트로이가 더 재미있었다. 몇번을 봐도 브래드 피트는 진짜 매력터짐,1
1370118,이젠 그만 찍어라;; 이 시리즈는 재미가 없어,0
5829095,"민감독, 영화는 잘만든다 ㅎㅎ",1
9827520,비싼 돈들여 미국에서 촬영한것은 좋은데 내용이 없음. 지루하게 전개되다 주인공사망 끝. 이게 뭐야~~~~,0
10060827,"결말보고 읭??? 끝난거야??평점에 낚여 봤는데 넘하네요, 진짜..이게 무섭나요?? 아놔.. 그래서 하고 싶은 이야기가 뭔데요??",0
11046,b,0
6227508,재밌음,1
4811126,매우 재밌었어요. DVD로 노래부분은 여러번 돌려볼정도로!,1
3614837,평점이 9가 넘어서 끝까지 참고 봤다 왜 참고 봤을까 평점에 속지 마세요 저처럼 피봄,0
380984,이렇게만들려면 왜만들었냐ㅡㅡ,0
7928831,위험할지도모르는생방송에게스트로나와줘서고맙다고얘기하고잘해줘야하는게정상아닌지요 엠씨들이출연자가얘기하고있는데말끊고이게더재밌으니이얘기나하자고그러고 질문을만들어왔더니거지같고찌질하다면서2개로자기맘대로줄여버리고 시청자들의문자투표시간도출연자들간에차이가엄청나더군요,0
9081432,최악..이다 정말...,0
9326046,누가봐도 웨스앤더슨의영화ㅎㅎㅎ 눈과귀가 동시에 쉴틈이없는영화 굿굿,1
7720215,시리즈 정주행중.. 근데 이건 별로다 -.-,0
4378650,"두뇌유희프로젝트라니.이름만 거창하다...홍석천,박준석,인질은 연기까지어색하더라",0
8078073,30년동안 본영화중에 최악 쓰레기 2등에 등극! ㅡㅡ,0
8915020,두번이상봐야 이해하면서 아ㅡ재밌구나하실거에요,1
8735075,가슴을 따뜻하게 만드는 영화. 어찌 보면 뻔한 스토리가 전혀 지루하게 느껴지지 않았다.,1
9393715,보면서 짜증이 너무 나던 영화다. 아니 내 1점은 그 여자에대한 평가다. 너무 짜증이난다. 홧병있는 사람 보지말것.,0
10261865,학교에서봣는데...와...걍감동...연기하는거 진짜조았다!!장애인 연기 진짜잘한거같다..,1
6634602,재밌습니닿ㅎㅎ스페인 역사를 알고 가면 더 좋을꺼 같네요...ㅎㅎㅎㅎㅎ 단순히 영화만 보시면 안되구~ 주인공들이 상징하는 것과 내용들을 잘 이해하셔야 합니닿ㅎㅎㅎㅎㅎㅎ,1
8807052,재미있어요. 90년대에 좋은 영화들이 많죠~비디오로 봤음.,1
2529691,그래도 파이널판타지7보다 젬있었다!,1
9236838,그녀를 어떻게 찾죠? 찾기쉬울거요.당신옆에 있으니..이 장면에서 개소름,1
6933382,보고 싶은 쪽지 보내줘요. 니가 조양은이야? ㅋ,1
275153,보다가 관람하기를 넉 오프하고 싶었다,0
10268906,임창정의 연기변신이 매력적이다. 여러가지 배역이 모두 어울리는 배우,1
139469,"지루할 새 없는 영화,좋은영화~",1
7443665,"좋게봐서 실험 영화. 관련 배우들이나 스탭들기자들이 보면 재밌어할 영화끼리끼리 한정된 친분있는 사람들끼리 뭉쳐서 잡담하는 내용작품성에 점수를 줄수없다 . 특수한 시도를 제외하면 , 이영화에 큰 점수를 주는자 예술인이라는 이름의 허세를 동경하는사",0
9523117,재미있어요!! ㅋㅋㅋ 제가 좋아하는 스타일이어섷 그런지는 모르겠지만 그 특유의 느낌을 잘 전달받았습니다,1
3355915,이런 따스한 가족영화 좋다,1
87455,너무 아동틱한 영화가 된듯..,0
7079194,"원작을 모독하는 노랑머리의 출현,,,거기까지 모자라 맹인이 아닌걸로 나오는데 역겹다",0
8402371,이브의 유혹 시리즈 중 이게 그나마 제일 볼 만 했음. 나름 추리소설처럼 짜임이 있고 훌륭함.,1
19428,넘 재밌었어요 ^^,1
5707943,김석훈이 젤 귀엽다!,0
9826034,이야기 자체가 허술한데다가 액션마저 허접해서 끝까지 보고나면 시간이 아깝군,0
7661704,원래딱히 무릎팍애청자도아니고 김제동 팬도아니지만 김재동아저씨나오니깐 너무 웃기고 재밌당.ㅎ 얼마만에 김제동님 덕분에 깔깔거리며 웃는지..,1
58336,꼭 보고말꺼야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
9490453,처음부터 끝까지 아름다운 여운이 긴 영화,1
10063506,리뷰보고 안볼뻔했는데 찬티글보고 감상했습니다.영화 정말 괜찮네요.꿀잼!,1
